Id Lon Lat utmX utmY heading curvature mode SpeedMode EventMode OppositeSideMode LangeNum LaneSeq LaneWidth
143 0 0 28.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
144 0 0 28.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
145 0 0 29 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
146 0 0 29.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
147 0 0 29.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
148 0 0 29.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
149 0 0 29.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
150 0 0 30 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
151 0 0 30.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
152 0 0 30.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
153 0 0 30.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
154 0 0 30.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
155 0 0 31 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
156 0 0 31.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
157 0 0 31.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
158 0 0 31.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
159 0 0 31.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
160 0 0 32 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
161 0 0 32.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
162 0 0 32.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
163 0 0 32.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
164 0 0 32.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
165 0 0 33 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
166 0 0 33.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
167 0 0 33.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
168 0 0 33.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
169 0 0 33.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
170 0 0 34 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
171 0 0 34.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
172 0 0 34.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
173 0 0 34.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
174 0 0 34.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
175 0 0 35 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
176 0 0 35.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
177 0 0 35.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
178 0 0 35.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
179 0 0 35.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
180 0 0 36 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
181 0 0 36.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
182 0 0 36.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
183 0 0 36.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
184 0 0 36.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
185 0 0 37 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
186 0 0 37.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
187 0 0 37.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
188 0 0 37.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
189 0 0 37.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
190 0 0 38 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
191 0 0 38.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
192 0 0 38.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
193 0 0 38.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
194 0 0 38.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
195 0 0 39 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
196 0 0 39.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
197 0 0 39.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
198 0 0 39.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
199 0 0 39.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
200 0 0 40 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
201 0 0 40.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
202 0 0 40.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
203 0 0 40.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
204 0 0 40.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
205 0 0 41 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
206 0 0 41.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
207 0 0 41.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
208 0 0 41.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
209 0 0 41.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
210 0 0 42 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
211 0 0 42.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
212 0 0 42.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
213 0 0 42.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
214 0 0 42.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
215 0 0 43 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
216 0 0 43.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
217 0 0 43.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
218 0 0 43.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
219 0 0 43.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
220 0 0 44 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
221 0 0 44.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
222 0 0 44.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
223 0 0 44.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
224 0 0 44.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
225 0 0 45 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
226 0 0 45.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
227 0 0 45.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
228 0 0 45.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
229 0 0 45.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
230 0 0 46 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
231 0 0 46.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
232 0 0 46.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
233 0 0 46.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
234 0 0 46.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
235 0 0 47 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
236 0 0 47.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
237 0 0 47.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
238 0 0 47.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
239 0 0 47.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
240 0 0 48 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
241 0 0 48.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
242 0 0 48.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
243 0 0 48.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
244 0 0 48.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
245 0 0 49 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
246 0 0 49.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
247 0 0 49.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
248 0 0 49.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
249 0 0 49.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
250 0 0 50 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
251 0 0 50.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
252 0 0 50.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
253 0 0 50.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
254 0 0 50.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
255 0 0 51 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
256 0 0 51.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
257 0 0 51.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
258 0 0 51.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
259 0 0 51.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
260 0 0 52 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
261 0 0 52.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
262 0 0 52.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
263 0 0 52.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
264 0 0 52.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
265 0 0 53 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
266 0 0 53.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
267 0 0 53.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
268 0 0 53.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
269 0 0 53.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
270 0 0 54 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
271 0 0 54.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
272 0 0 54.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
273 0 0 54.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
274 0 0 54.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
275 0 0 55 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
276 0 0 55.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
277 0 0 55.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
278 0 0 55.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
279 0 0 55.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
280 0 0 56 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
281 0 0 56.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
282 0 0 56.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
283 0 0 56.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
284 0 0 56.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
285 0 0 57 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
286 0 0 57.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
287 0 0 57.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
288 0 0 57.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
289 0 0 57.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
290 0 0 58 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
291 0 0 58.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
292 0 0 58.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
293 0 0 58.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
294 0 0 58.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
295 0 0 59 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
296 0 0 59.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
297 0 0 59.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
298 0 0 59.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
299 0 0 59.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
300 0 0 60 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
301 0 0 60.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
302 0 0 60.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
303 0 0 60.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
304 0 0 60.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
305 0 0 61 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
306 0 0 61.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
307 0 0 61.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
308 0 0 61.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
309 0 0 61.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
310 0 0 62 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
311 0 0 62.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
312 0 0 62.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
313 0 0 62.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
314 0 0 62.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
315 0 0 63 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
316 0 0 63.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
317 0 0 63.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
318 0 0 63.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
319 0 0 63.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
320 0 0 64 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
321 0 0 64.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
322 0 0 64.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
323 0 0 64.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
324 0 0 64.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
325 0 0 65 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
326 0 0 65.1875 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
327 0 0 65.375 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
328 0 0 65.625 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
329 0 0 65.8125 0 0 0.00000000000000 0 0 0 0 0 0 0.00000000000000
